to_address, from_address, block_number, datetime, amount_ether
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9988759, '2020-05-02 12:50:58', 0.5015731014707905)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9995207, '2020-05-03 12:55:11', 0.5187544206210368)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10001785, '2020-05-04 12:59:03', 0.5638889853494814)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10008273, '2020-05-05 13:04:00', 0.5471340435725236)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10014746, '2020-05-06 13:09:57', 0.5333220868572816)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10021232, '2020-05-07 13:16:55', 0.5560963942524451)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10027748, '2020-05-08 13:21:49', 0.6031670429921506)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10034164, '2020-05-09 13:28:44', 0.6111598784503907)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10040650, '2020-05-10 13:34:36', 0.5283610580921501)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10047119, '2020-05-11 13:40:08', 0.6371103757068125)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10053532, '2020-05-12 13:36:24', 0.618143495145803)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10060033, '2020-05-13 13:37:10', 0.5724832052927383)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10066447, '2020-05-14 13:44:57', 0.5423837432800221)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10072922, '2020-05-15 13:47:09', 0.5998815673074426)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10079372, '2020-05-16 13:51:47', 0.5867381765265131)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10085846, '2020-05-17 13:52:12', 0.6161150172746712)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10092252, '2020-05-18 13:57:37', 0.642437710256075)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10098677, '2020-05-19 14:03:54', 0.5618808022002725)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10105121, '2020-05-20 14:06:19', 0.6432012291694653)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10111557, '2020-05-21 14:08:39', 0.6679745982206069)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10117983, '2020-05-22 14:09:28', 0.6286442551994103)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10124488, '2020-05-23 14:14:32', 0.5864976039696294)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10130966, '2020-05-24 14:20:13', 0.5226669427351329)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10137321, '2020-05-25 14:23:08', 0.6233266552333128)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10143783, '2020-05-26 14:25:31', 0.6129372284763681)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10150265, '2020-05-27 14:27:06', 0.6615776269571859)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10156670, '2020-05-28 14:35:52', 0.6169856801026817)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10163144, '2020-05-29 14:38:10', 0.6280058520597194)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10169611, '2020-05-30 14:37:32', 0.6193539224194755)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10176074, '2020-05-31 14:45:36', 0.603885032786941)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10182492, '2020-06-01 14:51:36', 0.6364606633920645)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10188961, '2020-06-02 14:51:10', 0.615314347289847)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10195385, '2020-06-03 14:54:08', 0.5704760887750108)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10201842, '2020-06-04 14:55:43', 0.5865947604496812)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10208348, '2020-06-05 15:01:28', 0.5969673002512371)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10214763, '2020-06-06 15:06:09', 0.5940293297734226)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10221290, '2020-06-07 15:10:48', 0.6015371340289751)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10227720, '2020-06-08 15:12:51', 0.6141109181288064)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10234213, '2020-06-09 15:24:07', 0.5790049617853814)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10240633, '2020-06-10 15:27:25', 0.6236720817296666)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10247110, '2020-06-11 15:32:45', 0.655143095863583)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10248331, '2020-06-11 20:01:44', 5.0)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10248343, '2020-06-11 20:06:29', 265.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10253646, '2020-06-12 15:37:16', 0.6078647957575218)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10260137, '2020-06-13 15:41:40', 0.6132563276317143)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10266657, '2020-06-14 15:45:25', 0.5891225854684494)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10273132, '2020-06-15 15:47:19', 2.5501231761213083)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10279589, '2020-06-16 15:52:02', 0.6526332735938244)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10286044, '2020-06-17 15:54:42', 0.6743605008687401)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10292480, '2020-06-18 15:54:04', 0.5246112602466553)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10298997, '2020-06-19 15:55:41', 0.6033114581575708)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10305484, '2020-06-20 15:58:52', 0.6105688941955372)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10311978, '2020-06-21 16:03:18', 0.5970275301658454)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10318456, '2020-06-22 16:10:49', 0.6260187317926352)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10324938, '2020-06-23 16:16:22', 0.671094555502062)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10331397, '2020-06-24 16:16:14', 0.6655329535676)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10338537, '2020-06-25 18:48:19', 0.500652467912319)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10345010, '2020-06-26 18:51:51', 0.6102762894157032)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10351429, '2020-06-27 18:58:07', 0.5811828517638841)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10357945, '2020-06-28 18:58:53', 0.5869993723550652)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10364350, '2020-06-29 19:01:08', 0.5910524905667282)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10370847, '2020-06-30 19:07:54', 0.6054490330415628)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10377231, '2020-07-01 19:08:29', 0.6229683480699054)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10383756, '2020-07-02 19:18:22', 0.6223375682640411)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10390203, '2020-07-03 19:17:52', 0.6262896791182001)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10396707, '2020-07-04 19:23:37', 0.6007723757372241)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10403162, '2020-07-05 19:25:21', 0.5859948779957651)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10409649, '2020-07-06 19:25:49', 0.6203700850061512)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10416184, '2020-07-07 19:34:04', 0.5944338848218651)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10422700, '2020-07-08 19:39:56', 0.6615775164410869)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10429141, '2020-07-09 19:45:07', 0.5757695428968325)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10435601, '2020-07-10 19:52:28', 0.5033810566498088)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10442129, '2020-07-11 20:01:11', 0.5803102485345211)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10448673, '2020-07-12 20:06:53', 0.5581691654184727)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10455162, '2020-07-13 20:06:02', 0.5596378213457274)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10461617, '2020-07-14 20:12:47', 0.5667752802764304)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10468752, '2020-07-15 22:45:45', 0.5016449515108732)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10475164, '2020-07-16 22:52:45', 0.6432121496288078)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10481651, '2020-07-17 22:53:00', 0.6484032778693741)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10526859, '2020-07-24 22:54:21', 0.09632018530699593)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10546305, '2020-07-27 23:10:07', 57.36278203320758)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10553420, '2020-07-29 01:39:02', 50.0)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10561016, '2020-07-30 05:49:05', 100.0)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10564652, '2020-07-30 19:31:41', 149.993763)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10665337, '2020-08-15 07:56:14', 0.012278572697839394)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10671736, '2020-08-16 07:56:23', 0.5855308849374473)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10678222, '2020-08-17 07:59:38', 0.658410662233442)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10684686, '2020-08-18 08:02:55', 0.7792472080994504)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10691282, '2020-08-19 08:10:11', 0.7103592657413551)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10697796, '2020-08-20 08:12:09', 0.7384456604164233)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10704347, '2020-08-21 08:18:50', 0.7348972886338858)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10710826, '2020-08-22 08:23:41', 0.6903907619813822)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10717420, '2020-08-23 08:30:35', 0.6358618981800229)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10723917, '2020-08-24 08:31:22', 0.5119646280403113)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10730442, '2020-08-25 08:40:32', 0.6292207586026463)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10736947, '2020-08-26 08:39:02', 0.5899179142640663)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10743469, '2020-08-27 08:45:24', 0.5844377174645584)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10750052, '2020-08-28 08:46:07', 0.5404326965304139)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10756535, '2020-08-29 08:45:48', 0.5798321200567125)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10763102, '2020-08-30 08:55:10', 0.7232530911148608)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10769628, '2020-08-31 08:57:30', 0.7845804069938596)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10776263, '2020-09-01 09:04:58', 1.0517962664866525)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10782819, '2020-09-02 09:10:02', 1.4095647922626262)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10789333, '2020-09-03 09:16:53', 1.1666879587019305)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 10792144, '2020-09-03 19:38:38', 14.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10795917, '2020-09-04 09:22:25', 0.9275790615715345)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10802484, '2020-09-05 09:27:19', 0.7779465622649586)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10809071, '2020-09-06 09:27:07', 0.6106022833905211)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10815603, '2020-09-07 09:27:53', 0.5188522316125654)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10823318, '2020-09-08 13:54:21', 0.5033713704490038)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10829823, '2020-09-09 13:55:26', 0.5669303877452224)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10836382, '2020-09-10 14:03:32', 0.7191889583055524)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10842940, '2020-09-11 14:04:38', 0.6198027760798296)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10849476, '2020-09-12 14:05:49', 0.5371557438375654)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10856014, '2020-09-13 14:11:56', 0.5812649759474966)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10862458, '2020-09-14 14:12:48', 0.6830410362805901)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10869046, '2020-09-15 14:20:14', 0.7496005618003393)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10875558, '2020-09-16 14:27:43', 0.6225906018785081)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10882197, '2020-09-17 14:38:27', 1.3664051275092342)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10888656, '2020-09-18 14:41:32', 0.7902628451428587)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10895197, '2020-09-19 14:47:35', 0.6364727774142984)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10901804, '2020-09-20 14:49:19', 0.5314578459834537)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10908399, '2020-09-21 14:49:24', 0.6193156557015611)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10914814, '2020-09-22 14:54:35', 0.5477728996888016)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10921403, '2020-09-23 15:03:39', 0.5212084542937121)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10929106, '2020-09-24 19:27:20', 0.5012749113434837)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10935837, '2020-09-25 20:27:24', 0.5027278763931587)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10947607, '2020-09-27 16:40:55', 0.503616286881587)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10954296, '2020-09-28 17:53:54', 0.5009073107696087)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10960720, '2020-09-29 17:55:21', 0.5249371285278747)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10967379, '2020-09-30 18:58:35', 0.5015365821055858)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10974641, '2020-10-01 22:02:26', 0.5003918849564201)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10982757, '2020-10-03 04:38:34', 0.5011499560041908)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10991092, '2020-10-04 11:58:33', 0.5036606162232908)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 10999782, '2020-10-05 20:32:52', 0.5010849690944204)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11008855, '2020-10-07 06:23:25', 0.502612783283597)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11018222, '2020-10-08 18:03:18', 0.5017409834736694)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 11025442, '2020-10-09 21:07:18', 19.586391999394383)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11027875, '2020-10-10 06:12:00', 0.5002252291635533)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11037961, '2020-10-11 19:10:28', 0.5005607215493232)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11045870, '2020-10-13 00:07:45', 0.5022934753814057)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11054347, '2020-10-14 07:33:13', 0.5008336926288386)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11062741, '2020-10-15 14:05:47', 0.5013747148661566)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11071894, '2020-10-16 23:41:49', 0.5000404931565332)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11081656, '2020-10-18 11:48:55', 0.5013379193807268)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11091852, '2020-10-20 01:16:39', 0.5018008147671496)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11100405, '2020-10-21 08:43:41', 0.5026949990691102)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11108943, '2020-10-22 16:07:13', 0.5003221651894841)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11118186, '2020-10-24 02:10:00', 0.5026987896438667)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 11118215, '2020-10-24 02:15:00', 5.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11128616, '2020-10-25 16:37:50', 0.5011698324230949)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11137907, '2020-10-27 03:00:49', 0.500385556788991)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11147217, '2020-10-28 13:01:01', 0.5015720083914853)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11156286, '2020-10-29 22:33:02', 0.500509049595023)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11165891, '2020-10-31 09:53:52', 0.5009722876728697)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11176198, '2020-11-01 23:04:59', 0.5011317663186792)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11185953, '2020-11-03 11:07:06', 0.5003481300210674)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11195772, '2020-11-04 23:16:42', 0.5005002252850367)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 11204639, '2020-11-06 07:37:24', 0.5023666491857736)
